codigo_ibge;sigla;ano;variavel_valor
2101202;Acesso_SCM;2025;8890.0
2101251;Acesso_SCM;2025;1160.0
2101301;Acesso_SCM;2025;70.0
2101350;Acesso_SCM;2025;92.0
2101400;Acesso_SCM;2025;21277.0
2101509;Acesso_SCM;2025;1946.0
2101608;Acesso_SCM;2025;10993.0
2101707;Acesso_SCM;2025;7343.0
2101731;Acesso_SCM;2025;257.0
2101772;Acesso_SCM;2025;1362.0
2101806;Acesso_SCM;2025;726.0
2101905;Acesso_SCM;2025;665.0
2101939;Acesso_SCM;2025;842.0
2101970;Acesso_SCM;2025;36.0
2102002;Acesso_SCM;2025;3765.0
2102036;Acesso_SCM;2025;2852.0
2102077;Acesso_SCM;2025;23.0
2102101;Acesso_SCM;2025;478.0
2102150;Acesso_SCM;2025;575.0
2102200;Acesso_SCM;2025;89.0
2102309;Acesso_SCM;2025;413.0
2102325;Acesso_SCM;2025;12208.0
2102358;Acesso_SCM;2025;737.0
2102374;Acesso_SCM;2025;276.0
2102408;Acesso_SCM;2025;919.0
2102507;Acesso_SCM;2025;601.0
2102556;Acesso_SCM;2025;3236.0
2102606;Acesso_SCM;2025;1382.0
2102705;Acesso_SCM;2025;2784.0
2102754;Acesso_SCM;2025;49.0
2102804;Acesso_SCM;2025;3476.0
2102903;Acesso_SCM;2025;77.0
2103000;Acesso_SCM;2025;28708.0
2103109;Acesso_SCM;2025;1241.0
2103125;Acesso_SCM;2025;85.0
2103158;Acesso_SCM;2025;1094.0
2103174;Acesso_SCM;2025;261.0
2103208;Acesso_SCM;2025;8671.0
2103257;Acesso_SCM;2025;1896.0
2103307;Acesso_SCM;2025;8197.0
2103406;Acesso_SCM;2025;4795.0
2103505;Acesso_SCM;2025;5159.0
2103554;Acesso_SCM;2025;74.0
2103604;Acesso_SCM;2025;4518.0
2103703;Acesso_SCM;2025;2044.0
2103752;Acesso_SCM;2025;734.0
2103802;Acesso_SCM;2025;662.0
2103901;Acesso_SCM;2025;5092.0
2104008;Acesso_SCM;2025;698.0
2104057;Acesso_SCM;2025;7649.0
2104073;Acesso_SCM;2025;959.0
2104081;Acesso_SCM;2025;178.0
2104099;Acesso_SCM;2025;1506.0
2104107;Acesso_SCM;2025;1446.0
2104206;Acesso_SCM;2025;117.0
2104305;Acesso_SCM;2025;68.0
2104404;Acesso_SCM;2025;37.0
2104503;Acesso_SCM;2025;33.0
2104552;Acesso_SCM;2025;2100.0
2104602;Acesso_SCM;2025;78.0
2104628;Acesso_SCM;2025;365.0
2104651;Acesso_SCM;2025;777.0
2104677;Acesso_SCM;2025;177.0
2104701;Acesso_SCM;2025;777.0
2104800;Acesso_SCM;2025;9017.0
2104909;Acesso_SCM;2025;769.0
2105005;Acesso_SCM;2025;3845.0
2105104;Acesso_SCM;2025;973.0
2105153;Acesso_SCM;2025;1805.0
2105203;Acesso_SCM;2025;524.0
2105302;Acesso_SCM;2025;70577.0
2105351;Acesso_SCM;2025;566.0
2105401;Acesso_SCM;2025;8739.0
2105427;Acesso_SCM;2025;2488.0
2105450;Acesso_SCM;2025;575.0
2105476;Acesso_SCM;2025;724.0
2105500;Acesso_SCM;2025;1058.0
2105609;Acesso_SCM;2025;582.0
2105658;Acesso_SCM;2025;32.0
2105708;Acesso_SCM;2025;3539.0
2105807;Acesso_SCM;2025;179.0
2105906;Acesso_SCM;2025;39.0
2105922;Acesso_SCM;2025;262.0
2105948;Acesso_SCM;2025;1112.0
2105963;Acesso_SCM;2025;625.0
2105989;Acesso_SCM;2025;853.0
2106003;Acesso_SCM;2025;684.0
2106102;Acesso_SCM;2025;2423.0
2106201;Acesso_SCM;2025;1040.0
2106300;Acesso_SCM;2025;437.0
2106326;Acesso_SCM;2025;83.0
2106359;Acesso_SCM;2025;48.0
2106375;Acesso_SCM;2025;340.0
2106409;Acesso_SCM;2025;838.0
2106508;Acesso_SCM;2025;1176.0
2106607;Acesso_SCM;2025;2147.0
2106631;Acesso_SCM;2025;880.0
2106672;Acesso_SCM;2025;31.0
2106706;Acesso_SCM;2025;668.0
2106755;Acesso_SCM;2025;1477.0
2106805;Acesso_SCM;2025;830.0
2106904;Acesso_SCM;2025;2874.0
2107001;Acesso_SCM;2025;467.0
2107100;Acesso_SCM;2025;3481.0
2107209;Acesso_SCM;2025;659.0
2107258;Acesso_SCM;2025;581.0
2107308;Acesso_SCM;2025;504.0
2107357;Acesso_SCM;2025;1898.0
2107407;Acesso_SCM;2025;1426.0
2107456;Acesso_SCM;2025;2022.0
2107506;Acesso_SCM;2025;25308.0
2107605;Acesso_SCM;2025;1824.0
2107704;Acesso_SCM;2025;2383.0
2107803;Acesso_SCM;2025;3202.0
2107902;Acesso_SCM;2025;1246.0
2108009;Acesso_SCM;2025;2741.0
2108058;Acesso_SCM;2025;1437.0
2108108;Acesso_SCM;2025;685.0
2108207;Acesso_SCM;2025;3915.0
2108256;Acesso_SCM;2025;646.0
2108306;Acesso_SCM;2025;699.0
2108405;Acesso_SCM;2025;274.0
2108454;Acesso_SCM;2025;1947.0
2108504;Acesso_SCM;2025;3476.0
2108603;Acesso_SCM;2025;4538.0
2108702;Acesso_SCM;2025;595.0
2108801;Acesso_SCM;2025;1835.0
2108900;Acesso_SCM;2025;2360.0
2109007;Acesso_SCM;2025;4762.0
2109056;Acesso_SCM;2025;1000.0
2109106;Acesso_SCM;2025;3574.0
2109205;Acesso_SCM;2025;124.0
2109239;Acesso_SCM;2025;940.0
2109270;Acesso_SCM;2025;214.0
2109304;Acesso_SCM;2025;86.0
2109403;Acesso_SCM;2025;1047.0
2109452;Acesso_SCM;2025;3872.0
2109502;Acesso_SCM;2025;4616.0
2109551;Acesso_SCM;2025;407.0
2109601;Acesso_SCM;2025;3118.0
2109700;Acesso_SCM;2025;514.0
2109759;Acesso_SCM;2025;57.0
2109809;Acesso_SCM;2025;903.0
2109908;Acesso_SCM;2025;21244.0
2110005;Acesso_SCM;2025;5739.0
2110039;Acesso_SCM;2025;663.0
2110104;Acesso_SCM;2025;1038.0
2110203;Acesso_SCM;2025;5559.0
2110237;Acesso_SCM;2025;119.0
2110278;Acesso_SCM;2025;1165.0
2110302;Acesso_SCM;2025;141.0
2110401;Acesso_SCM;2025;1865.0
2110500;Acesso_SCM;2025;1551.0
2110609;Acesso_SCM;2025;1840.0
2110658;Acesso_SCM;2025;717.0
2110708;Acesso_SCM;2025;966.0
2110807;Acesso_SCM;2025;474.0
2110856;Acesso_SCM;2025;1481.0
2110906;Acesso_SCM;2025;1083.0
2111003;Acesso_SCM;2025;1022.0
2111029;Acesso_SCM;2025;891.0
2111052;Acesso_SCM;2025;1823.0
2111078;Acesso_SCM;2025;963.0
2111102;Acesso_SCM;2025;6614.0
2111201;Acesso_SCM;2025;42824.0
2111250;Acesso_SCM;2025;28.0
2111300;Acesso_SCM;2025;260178.0
2111409;Acesso_SCM;2025;1702.0
2111508;Acesso_SCM;2025;7030.0
2111532;Acesso_SCM;2025;655.0
2111573;Acesso_SCM;2025;949.0
2111607;Acesso_SCM;2025;3029.0
2111631;Acesso_SCM;2025;186.0
2111672;Acesso_SCM;2025;250.0
2111706;Acesso_SCM;2025;2645.0
2111722;Acesso_SCM;2025;29.0
2111748;Acesso_SCM;2025;636.0
2111763;Acesso_SCM;2025;1330.0
2111789;Acesso_SCM;2025;124.0
2111805;Acesso_SCM;2025;1599.0
2111904;Acesso_SCM;2025;507.0
2111953;Acesso_SCM;2025;1169.0
2112001;Acesso_SCM;2025;625.0
2112100;Acesso_SCM;2025;2459.0
2112209;Acesso_SCM;2025;30772.0
2112233;Acesso_SCM;2025;2037.0
2112274;Acesso_SCM;2025;774.0
2112308;Acesso_SCM;2025;1404.0
2112407;Acesso_SCM;2025;122.0
2112456;Acesso_SCM;2025;501.0
2112506;Acesso_SCM;2025;3098.0
2112605;Acesso_SCM;2025;2121.0
2112704;Acesso_SCM;2025;3565.0
2112803;Acesso_SCM;2025;8899.0
2112852;Acesso_SCM;2025;1317.0
2112902;Acesso_SCM;2025;4434.0
2113009;Acesso_SCM;2025;4825.0
2114007;Acesso_SCM;2025;3665.0
2200053;Acesso_SCM;2025;866.0
2200103;Acesso_SCM;2025;663.0
2200202;Acesso_SCM;2025;2209.0
2200251;Acesso_SCM;2025;408.0
2200277;Acesso_SCM;2025;175.0
2200301;Acesso_SCM;2025;484.0
2200400;Acesso_SCM;2025;6804.0
2200459;Acesso_SCM;2025;315.0
2200509;Acesso_SCM;2025;2810.0
2200608;Acesso_SCM;2025;486.0
